date,rank,author,title
1968-08-03 21:00:00,73,The Lovin' Spoonful,Never Going Back
1968-08-03 21:00:00,74,James Brown And The Famous Flames,"I Guess I'll Have To Cry, Cry, Cry"
1968-08-03 21:00:00,75,Nancy Sinatra,Happy
1968-08-03 21:00:00,76,Little Carl Carlton,Competition Ain't Nothin'
1968-08-03 21:00:00,77,The Impressions,I Loved And I Lost
1968-08-03 21:00:00,78,The Irish Rovers,(The Puppet Song) Whiskey On A Sunday
1968-08-03 21:00:00,79,Tommy James And The Shondells,Somebody Cares
1968-08-03 21:00:00,80,Bill Medley,Brown Eyed Woman
1968-08-03 21:00:00,81,The Happenings,Breaking Up Is Hard To Do
1968-08-03 21:00:00,82,The Ballads,God Bless Our Love
1968-08-03 21:00:00,83,The Temptations,Please Return Your Love To Me
1968-08-03 21:00:00,84,Wilmer And The Dukes,Give Me One More Chance
1968-08-03 21:00:00,85,B.B. King,I'm Gonna Do What They Do To Me
1968-08-03 21:00:00,86,Sam & Dave,Can't You Find Another Way (Of Doing It)
1968-08-03 21:00:00,87,Jerry Jeff Walker,Mr. Bojangles
1968-08-03 21:00:00,88,Bobby Cole,Mister Bo Jangles
1968-08-03 21:00:00,89,Ohio Express,Down At Lulu's
1968-08-03 21:00:00,90,Ray Stevens,Mr. Businessman
1968-08-03 21:00:00,91,Betty Wright,Girls Can't Do What The Guys Do
1968-08-03 21:00:00,92,The American Breed,Anyway That You Want Me
1968-08-03 21:00:00,93,Sly & The Family Stone,Life
1968-08-03 21:00:00,94,Freddie Hughes,Send My Baby Back
1968-08-03 21:00:00,95,Spanky And Our Gang,Give A Damn
1968-08-03 21:00:00,96,Patti Drew,Workin' On A Groovy Thing
1968-08-03 21:00:00,97,Percy Sledge,Sudden Stop
1968-08-03 21:00:00,98,The Soul Clan,Soul Meeting
1968-08-03 21:00:00,99,The Love Generation,Montage From How Sweet It Is (I Know That You Know)
1968-08-03 21:00:00,100,Flavor,Sally Had A Party
1967-08-04 15:10:48,1,The Doors,Light My Fire
1967-08-04 15:10:48,2,Stevie Wonder,I Was Made To Love Her
1967-08-04 15:10:48,3,The Beatles,All You Need Is Love
1967-08-04 15:10:48,4,The Association,Windy
1967-08-04 15:10:48,5,Procol Harum,A Whiter Shade Of Pale
1967-08-04 15:10:48,6,Frankie Valli,Can't Take My Eyes Off You
1967-08-04 15:10:48,7,The Buckinghams,"Mercy, Mercy, Mercy"
1967-08-04 15:10:48,8,Jefferson Airplane,White Rabbit
1967-08-04 15:10:48,9,The Monkees,Pleasant Valley Sunday
1967-08-04 15:10:48,10,The Music Explosion,Little Bit O' Soul
1967-08-04 15:10:48,11,The Young Rascals,A Girl Like You
1967-08-04 15:10:48,12,Sandy Posey,I Take It Back
1967-08-04 15:10:48,13,The Tremeloes,Silence Is Golden
1967-08-04 15:10:48,14,Nancy Sinatra & Lee Hazlewood,Jackson
1967-08-04 15:10:48,15,The Happenings,My Mammy
1967-08-04 15:10:48,16,The Hollies,Carrie-Anne
1967-08-04 15:10:48,17,Scott McKenzie,San Francisco (Be Sure To Wear Flowers In Your Hair)
1967-08-04 15:10:48,18,Bar-Kays,Soul Finger
1967-08-04 15:10:48,19,The 5th Dimension,Up -- Up And Away
1967-08-04 15:10:48,20,Peaches & Herb,For Your Love
1967-08-04 15:10:48,21,Bettye Swann,Make Me Yours
1967-08-04 15:10:48,22,Aretha Franklin,Baby I Love You
1967-08-04 15:10:48,23,Smokey Robinson & The Miracles,More Love
1967-08-04 15:10:48,24,Neil Diamond,Thank The Lord For The Night Time
1967-08-04 15:10:48,25,Tommy James And The Shondells,I Like The Way
1967-08-04 15:10:48,26,Dean Martin,In The Chapel In The Moonlight
1967-08-04 15:10:48,27,Bee Gees,To Love Somebody
1967-08-04 15:10:48,28,Linda Jones,Hypnotized
1967-08-04 15:10:48,29,Every Mothers' Son,Come On Down To My Boat
1967-08-04 15:10:48,30,Bunny Sigler,Let The Good Times Roll & Feel So Good
1967-08-04 15:10:48,31,Engelbert Humperdinck,There Goes My Everything
1967-08-04 15:10:48,32,Herb Alpert & The Tijuana Brass,The Happening
1967-08-04 15:10:48,33,Marvin Gaye,Your Unchanging Love
1967-08-04 15:10:48,34,The Monkees,Words
1967-08-04 15:10:48,35,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",C'mon Marianne
1967-08-04 15:10:48,36,Janis Ian,Society's Child (Baby I've Been Thinking)
1967-08-04 15:10:48,37,The Parliaments,(I Wanna) Testify
1967-08-04 15:10:48,38,Ray Charles,Here We Go Again
1967-08-04 15:10:48,39,Tommy Boyce & Bobby Hart,Out & About
1967-08-04 15:10:48,40,The Critters,Don't Let The Rain Fall Down On Me
1967-08-04 15:10:48,41,The Beatles,Baby You're A Rich Man
1967-08-04 15:10:48,42,Petula Clark,Don't Sleep In The Subway
1967-08-04 15:10:48,43,James & Bobby Purify,I Take What I Want
1967-08-04 15:10:48,44,Nancy Sinatra,You Only Live Twice
1967-08-04 15:10:48,45,Lou Rawls,Show Business
1967-08-04 15:10:48,46,The Forum,The River Is Wide
1967-08-04 15:10:48,47,James Brown And The Famous Flames,Cold Sweat - Part 1
1967-08-04 15:10:48,48,Herman's Hermits,Don't Go Out Into The Rain (You're Going To Melt)
1967-08-04 15:10:48,49,Crispian St. Peters,You Were On My Mind
1967-08-04 15:10:48,50,Chris Bartley,The Sweetest Thing This Side Of Heaven
1967-08-04 15:10:48,51,The Who,Pictures Of Lily
1967-08-04 15:10:48,52,The Temptations,You're My Everything
1967-08-04 15:10:48,53,Simon & Garfunkel,Fakin' It
1967-08-04 15:10:48,54,Jr. Walker & The All Stars,Shoot Your Shot
1967-08-04 15:10:48,55,Bobby Vee And The Strangers,Come Back When You Grow Up
1967-08-04 15:10:48,56,Gladys Knight And The Pips,Everybody Needs Love
1967-08-04 15:10:48,57,The Platters,Washed Ashore (On A Lonely Island In The Sea)
1967-08-04 15:10:48,58,Buffalo Springfield,Bluebird
1967-08-04 15:10:48,59,Pieces Of Eight,Lonely Drifter
1967-08-04 15:10:48,60,Otis Redding,Glory Of Love
1967-08-04 15:10:48,61,The Beach Boys,Heroes And Villains
1967-08-04 15:10:48,62,Glen Campbell,Gentle On My Mind
1967-08-04 15:10:48,63,Mitch Ryder,Joy
1967-08-04 15:10:48,64,Dionne Warwick,The Windows Of The World
1967-08-04 15:10:48,65,Roy Orbison,Cry Softly Lonely One
1967-08-04 15:10:48,66,Van Morrison,Brown Eyed Girl
1967-08-04 15:10:48,67,Davie Allan And The Arrows,Blue's Theme
1967-08-04 15:10:48,68,Jay And The Techniques,"Apples, Peaches, Pumpkin Pie"
1967-08-04 15:10:48,69,The Tokens,It's A Happening World
1967-08-04 15:10:48,70,Jimmy Ruffin,Don't You Miss Me A Little Bit Baby
1967-08-04 15:10:48,71,Bobbie Gentry,Ode To Billie Joe
1967-08-04 15:10:48,72,The Seeds,A Thousand Shadows
1967-08-04 15:10:48,73,Eric Burdon & The Animals,San Franciscan Nights
1967-08-04 15:10:48,74,The Vanilla Fudge,You Keep Me Hangin' On
1967-08-04 15:10:48,75,The Turtles,You Know What I Mean
1967-08-04 15:10:48,76,Booker T. & The MG's,Slim Jenkin's Place
1967-08-04 15:10:48,77,Four Tops,I'll Turn To Stone
1967-08-04 15:10:48,78,Frank Sinatra,The World We Knew (Over And Over)
1967-08-04 15:10:48,79,The Sunshine Company,Happy
1967-08-04 15:10:48,80,The Yardbirds,Ha Ha Said The Clown
1967-08-04 15:10:48,81,Dyke And The Blazers,Funky Broadway Part I
1967-08-04 15:10:48,82,Ronnie Dove,I Want To Love You For What You Are
1967-08-04 15:10:48,83,Joe Tex,A Woman's Hands
1967-08-04 15:10:48,84,The Love Generation,Groovy Summertime
1967-08-04 15:10:48,85,Betty Harris,Nearer To You
1967-08-04 15:10:48,86,Booker T. & The MG's,Groovin'
1967-08-04 15:10:48,87,The Blades Of Grass,Happy
1967-08-04 15:10:48,88,Andy Williams,More And More
1967-08-04 15:10:48,89,David Houston & Tammy Wynette,My Elusive Dreams
1967-08-04 15:10:48,90,Andre Williams,Pearl Time
1967-08-04 15:10:48,91,The Wonder Who?,Lonesome Road
1967-08-04 15:10:48,92,Wilson Pickett,Funky Broadway
1967-08-04 15:10:48,93,Bobby Darin,Darling Be Home Soon
1967-08-04 15:10:48,94,Dusty Springfield,The Look Of Love
1967-08-04 15:10:48,95,Country Joe & The Fish,Not So Sweet Martha Lorraine
1967-08-04 15:10:48,96,Baja Marimba Band,Along Comes Mary
1967-08-04 15:10:48,97,Sonny James,I'll Never Find Another You
1967-08-04 15:10:48,98,The Third Rail,"Run, Run, Run"
1967-08-04 15:10:48,99,The Cryan' Shames,It Could Be We're In Love
1967-08-04 15:10:48,100,Claudine Longet,Good Day Sunshine
1966-08-04 09:21:36,1,The Troggs,Wild Thing
1966-08-04 09:21:36,2,Sam The Sham and the Pharaohs,Lil' Red Riding Hood
1966-08-04 09:21:36,3,The Lovin' Spoonful,Summer In The City
1966-08-04 09:21:36,4,Crispian St. Peters,The Pied Piper
1966-08-04 09:21:36,5,Napoleon XIV,"They're Coming To Take Me Away, Ha-Haaa!"
1966-08-04 09:21:36,6,The Mamas & The Papas,I Saw Her Again
1966-08-04 09:21:36,7,Tommy James And The Shondells,Hanky Panky
1966-08-04 09:21:36,8,Tommy Roe,Sweet Pea
1966-08-04 09:21:36,9,The Rolling Stones,Mothers Little Helper
1966-08-04 09:21:36,10,Ray Conniff And The Singers,"Somewhere, My Love"
1966-08-04 09:21:36,11,Bobby Hebb,Sunny
1966-08-04 09:21:36,12,Paul Revere & The Raiders Featuring Mark Lindsay,Hungry
1966-08-04 09:21:36,13,Herman's Hermits,This Door Swings Both Ways
1966-08-04 09:21:36,14,The Yardbirds,Over Under Sideways Down
1966-08-04 09:21:36,15,The Happenings,See You In September
1966-08-04 09:21:36,16,Petula Clark,I Couldn't Live Without Your Love
1966-08-04 09:21:36,17,Tommy McLain,Sweet Dreams
1966-08-04 09:21:36,18,The Beatles,Paperback Writer
1966-08-04 09:21:36,19,Herb Alpert & The Tijuana Brass,The Work Song
1966-08-04 09:21:36,20,Bob Dylan,I Want You
1966-08-04 09:21:36,21,Elvis Presley,Love Letters
1966-08-04 09:21:36,22,Dionne Warwick,Trains And Boats And Planes
1966-08-04 09:21:36,23,The Cyrkle,Red Rubber Ball
1966-08-04 09:21:36,24,Stevie Wonder,Blowin In The Wind
1966-08-04 09:21:36,25,The Temptations,Ain't Too Proud To Beg
1966-08-04 09:21:36,26,Dusty Springfield,You Don't Have To Say You Love Me
1966-08-04 09:21:36,27,Frank Sinatra,Strangers In The Night
1966-08-04 09:21:36,28,Bobby Moore & The Rhythm Aces,Searching For My Love
1966-08-04 09:21:36,29,Manfred Mann,Pretty Flamingo
1966-08-04 09:21:36,30,The Grass Roots,Where Were You When I Needed You
1966-08-04 09:21:36,31,The Standells,Dirty Water
1966-08-04 09:21:36,32,The Association,Along Comes Mary
1966-08-04 09:21:36,33,Billy Stewart,Summertime
1966-08-04 09:21:36,34,B.J. Thomas And The Triumphs,Billy And Sue
1966-08-04 09:21:36,35,Percy Sledge,Warm And Tender Love
1966-08-04 09:21:36,36,Nancy Sinatra,Friday's Child
1966-08-04 09:21:36,37,Brian Hyland,The Joker Went Wild
1966-08-04 09:21:36,38,Sandy Posey,Born A Woman
1966-08-04 09:21:36,39,The Rolling Stones,Lady Jane
1966-08-04 09:21:36,40,Jack Jones,The Impossible Dream (The Quest)
1966-08-04 09:21:36,41,Chad & Jeremy,Distant Shores
1966-08-04 09:21:36,42,Verdelle Smith,Tar And Cement
1966-08-04 09:21:36,43,Wilson Pickett,Land Of 1000 Dances
1966-08-04 09:21:36,44,The Byrds,5 D (Fifth Dimension)
1966-08-04 09:21:36,45,Lee Dorsey,Working In The Coal Mine
1966-08-04 09:21:36,46,Barbara Lewis,Make Me Belong To You
1966-08-04 09:21:36,47,"""Groove"" Holmes",Misty
1966-08-04 09:21:36,48,Eddy Arnold,The Tip Of My Fingers
1966-08-04 09:21:36,49,Syndicate Of Sound,Little Girl
1966-08-04 09:21:36,50,Mel Carter,You You You
1966-08-04 09:21:36,51,The Sandpipers,Guantanamera
1966-08-04 09:21:36,52,Cher,Alfie
1966-08-04 09:21:36,53,David Houston,Almost Persuaded
1966-08-04 09:21:36,54,Ronnie Dove,Happy Summer Days
1966-08-04 09:21:36,55,Ramsey Lewis,Wade In The Water
1966-08-04 09:21:36,56,Dean Martin,A Million And One
1966-08-04 09:21:36,57,Gary Lewis And The Playboys,My Heart's Symphony
1966-08-04 09:21:36,58,The Hollies,Bus Stop
1966-08-04 09:21:36,59,The McCoys,(You Make Me Feel) So Good
1966-08-04 09:21:36,60,The Ides Of March,You Wouldn't Listen
1966-08-04 09:21:36,61,Donovan,Sunshine Superman
1966-08-04 09:21:36,62,The Beach Boys,Wouldn't It Be Nice
1966-08-04 09:21:36,63,Bobby Vee And The Strangers,Look At Me Girl
1966-08-04 09:21:36,64,James Brown And The Famous Flames,Money Won't Change You (Part 1)
1966-08-04 09:21:36,65,The Isley Brothers,I Guess I'll Always Love You
1966-08-04 09:21:36,66,Darrell Banks,Open The Door To Your Heart
1966-08-04 09:21:36,67,The Bachelors,Can I Trust You?
1966-08-04 09:21:36,68,Joe Tex,I Believe I'm Gonna Make It
1966-08-04 09:21:36,69,The Miracles,Whole Lot Of Shakin' In My Heart (Since I Met You)
1966-08-04 09:21:36,70,The Outsiders,Respectable
1966-08-04 09:21:36,71,Tommy James And The Shondells,Say I Am (What I Am)
1966-08-04 09:21:36,72,The Righteous Brothers,Go Ahead And Cry
1966-08-04 09:21:36,73,Mike Williams,Lonely Soldier
1966-08-04 09:21:36,74,The Cryan' Shames,Sugar And Spice
1966-08-04 09:21:36,75,The Troggs,With A Girl Like You
1966-08-04 09:21:36,76,The Surfaris,Wipe Out
1966-08-04 09:21:36,77,Roy Orbison,Too Soon To Know
1966-08-04 09:21:36,78,B.J. Thomas,Bring Back The Time
1966-08-04 09:21:36,79,Love,7 And 7 Is
1966-08-04 09:21:36,80,The Shades Of Blue,Lonely Summer
1966-08-04 09:21:36,81,Vic Dana,A Million And One
1966-08-04 09:21:36,82,The Intruders,(We'll Be) United
1966-08-04 09:21:36,83,Jay & The Americans,Livin' Above Your Head
1966-08-04 09:21:36,84,Nancy Wilson,Uptight (Everything's Alright)
1966-08-04 09:21:36,85,Bobby Vinton,Petticoat White (Summer Sky Blue)
1966-08-04 09:21:36,86,The Chiffons,Out Of This World
1966-08-04 09:21:36,87,The Razor's Edge,Let's Call It A Day Girl
1966-08-04 09:21:36,88,Alan Price Set,I Put A Spell On You
1966-08-04 09:21:36,89,Tony Bennett,Georgia Rose
1966-08-04 09:21:36,90,The Kinks,Sunny Afternoon
1966-08-04 09:21:36,91,Nat King Cole,"Let Me Tell You, Babe"
1966-08-04 09:21:36,92,Simon & Garfunkel,The Dangling Conversation
1966-08-04 09:21:36,93,The Five Stairsteps,World Of Fantasy
1966-08-04 09:21:36,94,Alvin Cash & The Registers,The Philly Freeze
1966-08-04 09:21:36,95,Jr. Walker & The All Stars,How Sweet It Is (To Be Loved By You)
1966-08-04 09:21:36,96,Mable John,Your Good Thing (Is About To End)
1966-08-04 09:21:36,97,Al Martino,Just Yesterday
1966-08-04 09:21:36,98,Peter And Gordon,To Show I Love You
1966-08-04 09:21:36,99,The Sidekicks,Suspicions
1966-08-04 09:21:36,100,Rosco Robinson,That's Enough
1965-08-04 03:32:24,1,Herman's Hermits,"I'm Henry VIII, I Am"
1965-08-04 03:32:24,2,The Rolling Stones,(I Can't Get No) Satisfaction
1965-08-04 03:32:24,3,Tom Jones,What's New Pussycat?
1965-08-04 03:32:24,4,Gary Lewis And The Playboys,Save Your Heart For Me
1965-08-04 03:32:24,5,Sonny & Cher,I Got You Babe
1965-08-04 03:32:24,6,Barbara Mason,"Yes, I'm Ready"
1965-08-04 03:32:24,7,The Dave Clark Five,I Like It Like That
1965-08-04 03:32:24,8,Jay & The Americans,"Cara, Mia"
1965-08-04 03:32:24,9,Four Tops,I Can't Help Myself (Sugar Pie Honey Bunch)
1965-08-04 03:32:24,10,Patty Duke,Don't Just Stand There
1965-08-04 03:32:24,11,Jackie DeShannon,What The World Needs Now Is Love
1965-08-04 03:32:24,12,The Strangeloves,I Want Candy
1965-08-04 03:32:24,13,Lesley Gore,"Sunshine, Lollipops And Rainbows"
1965-08-04 03:32:24,14,Billy Joe Royal,Down In The Boondocks
1965-08-04 03:32:24,15,The Righteous Brothers,Unchained Melody
1965-08-04 03:32:24,16,The Lettermen,"Theme From ""A Summer Place"""
1965-08-04 03:32:24,17,Four Tops,It's The Same Old Song
1965-08-04 03:32:24,18,Barbara Lewis,"Baby, I'm Yours"
1965-08-04 03:32:24,19,Little Anthony And The Imperials,Take Me Back
1965-08-04 03:32:24,20,Mel Carter,"Hold Me, Thrill Me, Kiss Me"
1965-08-04 03:32:24,21,Johnny Rivers,Seventh Son
1965-08-04 03:32:24,22,"Dino, Desi & Billy",I'm A Fool
1965-08-04 03:32:24,23,Cher,All I Really Want To Do
1965-08-04 03:32:24,24,Peter And Gordon,To Know You Is To Love You
1965-08-04 03:32:24,25,Brenda Lee,Too Many Rivers
1965-08-04 03:32:24,26,Petula Clark,You'd Better Come Home
1965-08-04 03:32:24,27,Marvin Gaye,Pretty Little Baby
1965-08-04 03:32:24,28,The Beach Boys,California Girls
1965-08-04 03:32:24,29,Lee Dorsey,Ride Your Pony
1965-08-04 03:32:24,30,James Brown And The Famous Flames,Papa's Got A Brand New Bag (Part I)
1965-08-04 03:32:24,31,The Bachelors,Marie
1965-08-04 03:32:24,32,Billy Stewart,Sitting In The Park
1965-08-04 03:32:24,33,We Five,You Were On My Mind
1965-08-04 03:32:24,34,Ian Whitcomb And Bluesville,You Turn Me On (Turn On Song)
1965-08-04 03:32:24,35,Elvis Presley With The Jordanaires,(Such An) Easy Question
1965-08-04 03:32:24,36,Roger Miller,One Dyin' And A Buryin'
1965-08-04 03:32:24,37,The Miracles,The Tracks Of My Tears
1965-08-04 03:32:24,38,The Byrds,Mr. Tambourine Man
1965-08-04 03:32:24,39,The Temptations,Since I Lost My Baby
1965-08-04 03:32:24,40,Roy Orbison,(Say) You're My Girl
1965-08-04 03:32:24,41,The Beatles,Help!
1965-08-04 03:32:24,42,Ronnie Dove,A Little Bit Of Heaven
1965-08-04 03:32:24,43,The Byrds,All I Really Want To Do
1965-08-04 03:32:24,44,Bob Dylan,Like A Rolling Stone
1965-08-04 03:32:24,45,The Spinners,I'll Always Love You
1965-08-04 03:32:24,46,Dickey Lee,Laurie (Strange Things Happen)
1965-08-04 03:32:24,47,The Supremes,Nothing But Heartaches
1965-08-04 03:32:24,48,Eddie Hodges,New Orleans
1965-08-04 03:32:24,49,The Chiffons,Nobody Knows What's Goin' On (In My Mind But Me)
1965-08-04 03:32:24,50,Billy J. Kramer With The Dakotas,Trains And Boats And Planes
1965-08-04 03:32:24,51,Gene Pitney,Looking Through The Eyes Of Love
1965-08-04 03:32:24,52,Wilson Pickett,In The Midnight Hour
1965-08-04 03:32:24,53,The Righteous Brothers,Hung On You
1965-08-04 03:32:24,54,Jack Jones,Seein' The Right Love Go Wrong
1965-08-04 03:32:24,55,Glenn Yarbrough,It's Gonna Be Fine
1965-08-04 03:32:24,56,Maxine Brown,One Step At A Time
1965-08-04 03:32:24,57,Sam The Sham and the Pharaohs,Ju Ju Hand
1965-08-04 03:32:24,58,Jr. Walker & The All Stars,Shake And Fingerpop
1965-08-04 03:32:24,59,The Beau Brummels,You Tell Me Why
1965-08-04 03:32:24,60,Billy Butler & The Chanters,I Can't Work No Longer
1965-08-04 03:32:24,61,Bobby Vinton,"Theme From ""Harlow"" (Lonely Girl)"
1965-08-04 03:32:24,62,The Royalettes,It's Gonna Take A Miracle
1965-08-04 03:32:24,63,Jackie Wilson,No Pity (In The Naked City)
1965-08-04 03:32:24,64,Sam Cooke,Sugar Dumpling
1965-08-04 03:32:24,65,The Astors,Candy
1965-08-04 03:32:24,66,Arthur Prysock,"It's Too Late, Baby Too Late"
1965-08-04 03:32:24,67,Dionne Warwick,Here I Am
1965-08-04 03:32:24,68,Chad & Jeremy,I Don't Wanna Lose You Baby
1965-08-04 03:32:24,69,The Yardbirds,Heart Full Of Soul
1965-08-04 03:32:24,70,Bert Kaempfert And His Orchestra,Moon Over Naples
1965-08-04 03:32:24,71,Freddie And The Dreamers,A Little You
1965-08-04 03:32:24,72,The Vacels,You're My Baby (And Don't You Forget It)
1965-08-04 03:32:24,73,Elvis Presley With The Jordanaires,Tickle Me
1965-08-04 03:32:24,74,Booker T. & The MG's,Boot-Leg
1965-08-04 03:32:24,75,The Skyliners,The Loser
1965-08-04 03:32:24,76,The Turtles,It Ain't Me Babe
1965-08-04 03:32:24,77,Ramsey Lewis Trio,"The ""In"" Crowd"
1965-08-04 03:32:24,78,Frank Sinatra,Forget Domani
1965-08-04 03:32:24,79,Dean Martin,Houston
1965-08-04 03:32:24,80,Chuck Jackson,If I Didn't Love You
1965-08-04 03:32:24,81,The Searchers,He's Got No Love
1965-08-04 03:32:24,82,Connie Francis,Forget Domani
1965-08-04 03:32:24,83,Sounds Orchestral,Canadian Sunset
1965-08-04 03:32:24,84,Ray Charles,I'm A Fool To Care
1965-08-04 03:32:24,85,Edwin Starr,Agent Double-O-Soul
1965-08-04 03:32:24,86,Barbra Streisand,My Man
1965-08-04 03:32:24,87,Derek Martin,You Better Go
1965-08-04 03:32:24,88,G.L. Crockett,It's A Man Down There
1965-08-04 03:32:24,89,Tony Bennett,Fly Me To The Moon (In Other Words)
1965-08-04 03:32:24,90,Barbara Mason,"Sad, Sad Girl"
1965-08-04 03:32:24,91,O.V. Wright,You're Gonna Make Me Cry
1965-08-04 03:32:24,92,Perry Como,"Oowee, Oowee"
1965-08-04 03:32:24,93,Baby Washington,Only Those In Love
1965-08-04 03:32:24,94,Vic Dana,Moonlight And Roses (Bring Mem'ries Of You)
1965-08-04 03:32:24,95,Della Reese,After Loving You
1965-08-04 03:32:24,96,Dee Dee Warwick,We're Doing Fine
1965-08-04 03:32:24,97,The Kingsmen,Annie Fanny
1965-08-04 03:32:24,98,The O'Jays,I've Cried My Last Tear
1965-08-04 03:32:24,99,Jerry Vale,Where Were You When I Needed You
1965-08-04 03:32:24,100,Wayne Newton,Summer Wind
1964-08-03 21:43:12,1,The Beatles,A Hard Day's Night
1964-08-03 21:43:12,2,Dean Martin,Everybody Loves Somebody
1964-08-03 21:43:12,3,The Supremes,Where Did Our Love Go
1964-08-03 21:43:12,4,Jan & Dean,The Little Old Lady (From Pasadena)
1964-08-03 21:43:12,5,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Rag Doll
1964-08-03 21:43:12,6,Dusty Springfield,Wishin' And Hopin'
1964-08-03 21:43:12,7,The Drifters,Under The Boardwalk
1964-08-03 21:43:12,8,Roger Miller,Dang Me
1964-08-03 21:43:12,9,The Jelly Beans,I Wanna Love Him So Bad
1964-08-03 21:43:12,10,The Beach Boys,I Get Around
1964-08-03 21:43:12,11,Stan Getz/Astrud Gilberto,The Girl From Ipanema
1964-08-03 21:43:12,12,Johnny Rivers,Memphis
1964-08-03 21:43:12,13,Bobby Freeman,C'mon And Swim
1964-08-03 21:43:12,14,Nancy Wilson,(You Don't Know) How Glad I Am
1964-08-03 21:43:12,15,Peter And Gordon,Nobody I Know
1964-08-03 21:43:12,16,The Dave Clark Five,Can't You See That She's Mine
1964-08-03 21:43:12,17,The Impressions,Keep On Pushing
1964-08-03 21:43:12,18,The Dixie Cups,People Say
1964-08-03 21:43:12,19,Jimmy Hughes,Steal Away
1964-08-03 21:43:12,20,The Ventures,Walk-Don't Run '64
1964-08-03 21:43:12,21,Gerry And The Pacemakers,How Do You Do It?
1964-08-03 21:43:12,22,The Dave Clark Five,Because
1964-08-03 21:43:12,23,Del Shannon,Handy Man
1964-08-03 21:43:12,24,The Rolling Stones,Tell Me (You're Coming Back)
1964-08-03 21:43:12,25,The Beatles,Ain't She Sweet
1964-08-03 21:43:12,26,Cilla Black,You're My World
1964-08-03 21:43:12,27,The Miracles,I Like It Like That
1964-08-03 21:43:12,28,Gene Chandler,Just Be True
1964-08-03 21:43:12,29,The Ray Charles Singers,Al-Di-La
1964-08-03 21:43:12,30,Marvin Gaye,Try It Baby
1964-08-03 21:43:12,31,Al (He's the King) Hirt,Sugar Lips
1964-08-03 21:43:12,32,The Premiers,Farmer John
1964-08-03 21:43:12,33,The Bachelors,I Believe
1964-08-03 21:43:12,34,The Ronettes,Do I Love You?
1964-08-03 21:43:12,35,Elvis Presley With The Jordanaires,Such A Night
1964-08-03 21:43:12,36,Barbra Streisand,People
1964-08-03 21:43:12,37,Sam Cooke,Good Times
1964-08-03 21:43:12,38,Earl-Jean,I'm Into Somethin' Good
1964-08-03 21:43:12,39,The Searchers,Don't Throw Your Love Away
1964-08-03 21:43:12,40,The Beatles,And I Love Her
1964-08-03 21:43:12,41,Millie Small,My Boy Lollipop
1964-08-03 21:43:12,42,Patty & The Emblems,"Mixed-Up, Shook-Up, Girl"
1964-08-03 21:43:12,43,Rene & Rene,Angelito
1964-08-03 21:43:12,44,The Beatles,I'll Cry Instead
1964-08-03 21:43:12,45,Gerry And The Pacemakers,Don't Let The Sun Catch You Crying
1964-08-03 21:43:12,46,Billy J. Kramer With The Dakotas,I'll Keep You Satisfied
1964-08-03 21:43:12,47,The Chartbusters,She's The One
1964-08-03 21:43:12,48,The Marvelettes,You're My Remedy
1964-08-03 21:43:12,49,Jerry Wallace,In The Misty Moonlight
1964-08-03 21:43:12,50,Lesley Gore,Maybe I Know
1964-08-03 21:43:12,51,The Kingsmen,Little Latin Lupe Lu
1964-08-03 21:43:12,52,Irma Thomas,Anyone Who Knows What Love Is (will understand)
1964-08-03 21:43:12,53,Bobby Bland,Share Your Love With Me
1964-08-03 21:43:12,54,Connie Francis,Looking For Love
1964-08-03 21:43:12,55,Boston Pops Orchestra / Arthur Fiedler,I Want To Hold Your Hand
1964-08-03 21:43:12,56,The Tams,Hey Girl Don't Bother Me
1964-08-03 21:43:12,57,Vic Dana,Love Is All We Need
1964-08-03 21:43:12,58,Ray Charles,A Tear Fell
1964-08-03 21:43:12,59,The Beatles,I Should Have Known Better
1964-08-03 21:43:12,60,The Animals,House Of The Rising Sun
1964-08-03 21:43:12,61,Siw Malmkvist-Umberto Marcato,Sole Sole Sole
1964-08-03 21:43:12,62,Ray Charles,No One To Cry To
1964-08-03 21:43:12,63,The Shirelles,Thank You Baby
1964-08-03 21:43:12,64,Gene Pitney,It Hurts To Be In Love
1964-08-03 21:43:12,65,Eydie Gorme,I Want You To Meet My Baby
1964-08-03 21:43:12,66,Chuck Berry,You Never Can Tell
1964-08-03 21:43:12,67,Allan Sherman,"Hello Mudduh, Hello Fadduh! (A Letter From Camp) (New 1964 Version)"
1964-08-03 21:43:12,68,The Rolling Stones,It's All Over Now
1964-08-03 21:43:12,69,Solomon Burke,Everybody Needs Somebody To Love
1964-08-03 21:43:12,70,Jackie Ross,Selfish One
1964-08-03 21:43:12,71,Johnny Tillotson,Worry
1964-08-03 21:43:12,72,Ronny And The Daytonas,G.T.O.
1964-08-03 21:43:12,73,Millie Small,Sweet William
1964-08-03 21:43:12,74,Barbara Lynn,Oh! Baby (We Got A Good Thing Goin')
1964-08-03 21:43:12,75,Ruby And The Romantics,Baby Come Home
1964-08-03 21:43:12,76,Brenda Holloway,I'll Always Love You
1964-08-03 21:43:12,77,Carla Thomas,I've Got No Time To Lose
1964-08-03 21:43:12,78,The Ray Conniff Singers,Invisible Tears
1964-08-03 21:43:12,79,Bruce & Terry,Summer Means Fun
1964-08-03 21:43:12,80,The Greenwood County Singers,Frankie And Johnny
