rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
5.0,tonally not matched well compared to Dolby digital version. visually it was great.,Ron Brown,True,False,False,False,5.0,"Oct 31, 2021",Ron Brown,,Fandango,C1311D25-5B26-4319-A1D2-5EE741476BDC,
4.5,"Finally, a space epic that actually feels epic! It's got a Lord-of-the-Rings-in-space vibe, but a little darker and with less direction. The set pieces are awesome; even though we don't get to spend a lot of time off Arrakis, every planet feels like it has its own unique climate, ecosystem, and culture. It's also got really good effects, to the point where I couldn't tell when they're CGI and when they're practical. Massive objects really feel massive and the storms and caverns of Arrakis are terrifying while feeling natural. The unique score really feels menacing and alien, adding some ominous tones and mystery.

Now, there's something you need to know going into this movie, which I wish I had known - it's only part one of at least one more movie. Don't worry, this isn't a spoiler; it's got ""Part One"" in the opening credits. My expectations were off given the marketing of this movie, which never mentioned that this was only the first installment. For one thing, the movie feels a little directionless at times, although it's hard to judge until the series is finished. Also, Zendaya is barely in this movie at all.

Timothee Chalamet is really good - he portrays a reckless young adult reluctant to the family's royalty while also playing on Chosen-One tropes. The rest of the cast is honestly great as well, although Jason Mamoa sometimes feels like he's just having fun more than actually participating in the movie.

It doesn't beg for comparisons to the 1984 original, thankfully, but if one were to compare (such as I am doing) it would be no contest that 2021's is miles ahead. I was particularly impressed with how well it teaches information on intricate plots effectively and without feeling forced. This film also takes some relatively uninteresting characters, plot-wise, and makes them much more menacing and engaging. Dune is a sci-fi fantasy epic that, with the right expectations, will be extremely enjoyable for fans of the cult classic as well as newcomers to the material.",Kyle C,False,False,False,False,4.5,"Oct 31, 2021",Kyle C,/user/id/bbe3a0c0-4e9f-4c5f-8d23-e64ae964dc30,RT,bbe3a0c0-4e9f-4c5f-8d23-e64ae964dc30,
4.0,"Great visuals and story-telling, despite dialogs getting washed out by ridiculously loud music.",Richard C,False,False,False,False,4.0,"Oct 31, 2021",Richard C,/user/id/0100dc12-1d2d-49ec-9cf8-0e29b2f78fbc,RT,0100dc12-1d2d-49ec-9cf8-0e29b2f78fbc,
5.0,"Épico e realizado por um verdadeiro fã do livro, com os toques de um dos melhores diretores",Manoel B,False,False,False,False,5.0,"Oct 31, 2021",Manoel B,/user/id/979314386,RT,979314386,https://graph.facebook.com/v3.3/4246775518784363/picture
5.0,"Best movie this year, so far",Ben N,False,False,False,False,5.0,"Oct 31, 2021",Ben N,/user/id/978887243,RT,978887243,
5.0,"Loved the movie!  It was all I had hoped for and envisioned from reading the books.  The sets, cast and costumes were perfect.   I will go back to see in 3D.  I don't normally rave about s movie,  but this did not disappoint.",Bobbie,True,False,False,False,5.0,"Oct 31, 2021",Bobbie,,Fandango,29e52600-f03e-4b55-83d6-8865f3f553dc,
0.5,"So limp, no wow, terrible editing to seem like lots of bits missing.boringly interesting, wanting something more to be said or happening, even a good music score. sadly i felt i wasted my money. lead male just not believable. too often gentle talking that also was weak.. cant think of any real good things to say.",Andrew B,False,False,False,False,0.5,"Oct 31, 2021",Andrew B,/user/id/Facebook_10155013670869917,RT,Facebook_10155013670869917,https://graph.facebook.com/v3.3/10155013670869916/picture
5.0,This was great adaptation of Frank Herbert's Dune. Visually stunning. This is a tough movie to portray on screen due to the magnitude of trying to explain the universe to people new to Dune and moving the story forward at a pace that doesn't bog down. I feel they were successful. My wife knew nothing of Dune and not a sci-fi fan and she thoroughly enjoyed the movie. Thrilled to see they did not attempt to do this with one movie. There's way too much to cover. Can't wait for the sequel.,Tommy M,False,False,False,False,5.0,"Oct 31, 2021",Tommy M,/user/id/968157243,RT,968157243,
5.0,Story line is very interesting. Special effects were nicely done.,Denis H,True,False,False,False,5.0,"Oct 31, 2021",Denis H,,Fandango,5b7dfcb1-917a-4381-ac80-494803b86293,
4.0,"I enjoyed the movie with my family. The sound system was turned so low, though, I couldn't hear much of it. Thankfully the acting was good enough I could tell what was going on.",Pamela,True,False,False,False,4.0,"Oct 31, 2021",Pamela,,Fandango,d9e4ee81-7e65-4af8-ad7d-66ad57ed1391,
3.5,"It's a good adaptation of the story, hitting most of the major points at a pace that doesn't feel rushed. A bit too meandering in some areas, hard to understand and hear speeches, and slow to get from set piece to set piece, but in a lot ways that helps sell the grandeur. Definitely looks really close to what I imagined when reading the book. If you've enjoyed most tentpole science fiction of the last 50 years, Dune is probably a huge reason why. I highly recommend this movie, but do be prepared to wish you had a fast forward button and subtitles. 

If you have a short attention span or just want action: pass on this. If you enjoy space operas and interstellar politics, give it a watch!",Alex,True,False,False,False,3.5,"Oct 31, 2021",Alex,,Fandango,a4348a41-2f37-42fb-9110-46c04b5cc3b9,
5.0,"I wonderful adaptation of Frank Herbert's masterpiece, Dune (2021) captivates audiences and leaves you on the edge of your seat. A movie which is as true as one can be to it's source material, Dune is a must see for anyone who loved the novel and desires more. See it in IMAX!",Mackenzie K,False,False,False,False,5.0,"Oct 31, 2021",Mackenzie K,/user/id/979314322,RT,979314322,https://graph.facebook.com/v3.3/5057767444235815/picture
5.0,"2,5 hours is not enough to present incredible action, story, and of course the visual. Hope the 2nd part comes more spectacular.",Albert Allowenda P,False,False,False,False,5.0,"Oct 31, 2021",Albert Allowenda P,/user/id/979313651,RT,979313651,
5.0,"I've read all the books, and even some of the Brian Herbert prequels so I'm a big Dune fanboy and this film delivered beyond my expectations. Last night I watched Dune at a drive-in theatre and the scenes shot in near-darkness, especially in the desert at the end looked so cool projected against the night sky. The cinematographer's use of darkness and sandstorms punctuated by barely visible robed figures is right out of the iconic book covers. This is a movie I immediately wanted to watch again on the big screen and I don't think streaming it on TV would be as good.",Kent D,False,False,False,False,5.0,"Oct 31, 2021",Kent D,/user/id/978227058,RT,978227058,
5.0,Greatest sci-fi movie of our time.,Romalio J,False,False,False,False,5.0,"Oct 31, 2021",Romalio J,/user/id/977879078,RT,977879078,
4.0,Loved the movie.  Visually stunning.  Helps to be familiar with the book.,Kevin W,False,False,False,False,4.0,"Oct 31, 2021",Kevin W,/user/id/Facebook_1232852990204537,RT,Facebook_1232852990204537,https://graph.facebook.com/v3.3/1232852990204537/picture
5.0,"this movie was exceptional. the world-building, acting, plot, cgi, and execution was amazing. HIGHLY recommend!! one that will keep you on the edge of your seat and hungry for more.",Eva D,False,False,False,False,5.0,"Oct 31, 2021",Eva D,/user/id/bd6064ea-8b5f-47a4-8984-fadddd2ca95d,RT,bd6064ea-8b5f-47a4-8984-fadddd2ca95d,
5.0,"Surely Denis surpassed himself, no wonder he keeps praising Nolan.",Raimundo A,False,False,False,False,5.0,"Oct 31, 2021",Raimundo A,/user/id/978885937,RT,978885937,https://graph.facebook.com/v3.3/4018215548193312/picture
5.0,"Loved it!, the visuals, the plot, the closer it is to a really complicated novella. I thought being a 2 part-er was going to be a letdown but no, this movie doesn't feel bloated nor slow.",Diego F,False,False,False,False,5.0,"Oct 31, 2021",Diego F,/user/id/Facebook_10159921471689918,RT,Facebook_10159921471689918,https://graph.facebook.com/v3.3/10159921471689918/picture
4.5,Villeneuve never disappoints. Visuals and sound are phenomenal. World building and storytelling is on point. Can't wait for the second half,Tommy M,False,False,False,False,4.5,"Oct 31, 2021",Tommy M,/user/id/979314096,RT,979314096,
3.0,"On the plus side, this version is more faithful to the book than the 80s film. On the down side, you need to have read the book, or at least seen the other version, to follow most of what's going on here. This film doesn't fall into the trap of its predecessor of trying to cram an entire brick-sized book into a 3-hour run time, choosing instead to splint the story into two parts. But, what you have, in part 1 at least, is a very drag-ass 165 minutes. The battle scenes are pretty much ho-hum we don't really care when people live or die. You do get the sense that a lot more action awaits in part 2, which would be terrific. Unfortunately, I left the theater not caring if I see the second half of this story in the theater or while streaming at home.",Charles N,True,False,False,True,3.0,"Oct 31, 2021",Charles N,,Fandango,77beb5a3-1ea6-4813-a071-40818a98b951,
1.5,Maybe it was hard to understand,Phillip B,False,False,False,False,1.5,"Oct 31, 2021",Phillip B,,Fandango,6f4703ac-f772-4cb1-8fe3-7ee4ad2565fc,
5.0,"Astounding effects, gorgeous cinematography, great cast, good pacing. Can't wait for Part 2!",Julia H,False,False,False,False,5.0,"Oct 31, 2021",Julia H,/user/id/785940632,RT,785940632,https://graph.facebook.com/v3.3/633006205/picture
5.0,"Great cinematics, it really did feel like the year 10,000. I also liked how it seemed far more accurate to the book.",Alayne R,True,False,False,False,5.0,"Oct 31, 2021",Alayne R,,Fandango,D712CFC3-9944-473F-9FD5-488966D23D62,
3.5,"I had been anticipating Villeneuve's adaptation of Dune for quite some time, but after seeing it, it mainly went to show me that when stripped of Herbert's wordy prose, Dune as a story is fairly formulaic and unsurprising.

I'm glad the movie didn't stray far from the source material, but like Lynch's film before it this new Dune movie also fails to understand the real protagonist should be the planet itself, and ended up feeling mostly like a shoddily connected highlight reel, missing all of the emotion from the books, rather than a true rendition of what I read in those pages all this time ago. 
The dull lighting direction and muted colors certainly didn't help either. 

On the other hand, the costume design is great, and there are some beautiful shots in there. It also takes its time to remind us that yes, under this soulless exterior is still a Villeneuve film.",Richard L,False,False,False,False,3.5,"Oct 31, 2021",Richard L,/user/id/4ca1156f-1ef6-4427-b233-991f2e970375,RT,4ca1156f-1ef6-4427-b233-991f2e970375,https://graph.facebook.com/v3.3/1586713688009284/picture
5.0,"Phenomenal storyline with great drama and inter-spliced action scenes. They spent a lot of time in the movie developing the characters, CANT wait for the next in the series.",Michael M,True,False,False,False,5.0,"Oct 31, 2021",Michael M,,Fandango,A3C8CC73-F345-464F-931B-595E2163F961,
1.0,Boring and drawn out,Schmari,True,False,False,False,1.0,"Oct 31, 2021",Schmari,,Fandango,d0bcce22-c2df-4651-80fd-40a84d235910,
0.5,Terribly slow and boring wouldn't recommend to waste 2.5 hours of your time.,Krystal P,False,False,False,False,0.5,"Oct 31, 2021",Krystal P,/user/id/979226758,RT,979226758,https://graph.facebook.com/v3.3/10225267222849166/picture
2.0,"long film where nothing much happens.. i did fall asleep briefly but i dont think this detracted form my experience. by the tme I had worked out what and why things were going on I decided I didnt really care anymore. so just looked at the pictures....visually great but not much more, left the cinema feeling cheated, with a numb bum and wish ing I had gone to see james bond",Luke C,False,False,False,False,2.0,"Oct 31, 2021",Luke C,/user/id/955733309,RT,955733309,https://graph.facebook.com/v3.3/100004374877005/picture
4.0,"Disappointed it was in parts. Part 1 was good, but a little long.",J M,True,False,False,False,4.0,"Oct 31, 2021",J M,,Fandango,7ef722c8-b5a2-4de6-9c5a-f3bef2903a10,
5.0,"There is no comparison to the first film from the Eighties that attempted to present the entire book. This version was very true to the book, didnt try to cover the whole book (meaning probably two more sequels), was superbly cast and acted, the special effects were incredible, did a great job delving into the politics and religious mystique in which the book was steeped. It leaves plenty of room for the next film which i would imagine explores Paul Atreides and his mothers (and not-yet-born sibling, no spoilers) relationship and assimilation into Fremen life and society. It was, in a word, expansive. I highly, highly recommend!",Philip Ryder,False,False,False,False,5.0,"Oct 31, 2021",Philip Ryder,,Fandango,03831c56-8e26-41b4-b94d-0f4b6bbb6289,
5.0,Did not want the movie to be over!,John D,True,False,False,False,5.0,"Oct 31, 2021",John D,,Fandango,5aa8b1de-4f1c-4d53-9183-5de9560be576,
1.0,"too long, plot was boring",Russ,True,False,False,False,1.0,"Oct 31, 2021",Russ,,Fandango,53c4b596-4dcf-442f-b228-a0d0d006f7e2,
3.0,"There is no question this is an epic, visually stunning film (even if it is mostly desert scenes). However, I kept waiting, and waiting, and waiting for the story plot to develop. Anyone that has seen the original Dune movie will be disappointed. There is a lot of wasted time. This was such an obvious teasers movie that when it ended, my first reaction was, ""Are you kinding me? That's it?"" I felt cheated by nice visuals that don't really add to the development of the story line. If you start with the second moive, you'll say yourself a couple of hours of wasted time. The first movie; meet the characters, get an idea of the issues, see some great visuals, kill off most main actors, boy meets girl, movie over.",Orlow K,False,False,False,False,3.0,"Oct 31, 2021",Orlow K,/user/id/979314180,RT,979314180,https://graph.facebook.com/v3.3/10227039269317864/picture
2.0,"We could not hear the actors clearly, walked out after 45 min.   Disappointed",BarbandMike,True,False,False,False,2.0,"Oct 31, 2021",BarbandMike,,Fandango,680FC00D-D7C4-4BFB-B13D-8C2EAAA41EBF,
4.0,Musically amazing.. good story. Jason Mamoa’s best on screen performance. (Sorry if I slaughtered the spelling to his last name) ,,False,False,False,False,4.0,"Oct 31, 2021",,,Flixster,995aacfa-9167-4013-b5e3-812b7848e2b6,
4.0,"Story line was fairly clear and followed a logical sequence to an appropriate break in the movie where circumstances and events would enter a new era.  Special effects were good, although I agree with other critics that the Sand Worm lacked awe-inspiring fear effect.  Good choice of actors for the characters they portrayed.  Although I understand the epic nature of the book requires multiple episodes of the movie to complete the story, it still detracts from the sense of satisfaction of reaching a believable climax.  Even though Herbert continued the story line in succeeding books, Dune is powerful enough to stand on it's own - yet we have not achieved that yet.",Arsee53,True,False,False,False,4.0,"Oct 31, 2021",Arsee53,,Fandango,3497ece4-4da4-411d-961d-84a046634ea1,
5.0,"Fresh and new , excited to watch the coming movies! It was refreshing!",Tiffany,True,False,False,False,5.0,"Oct 31, 2021",Tiffany,,Fandango,4ed4370a-a3ab-4ed5-82e2-4083cdcbcee1,
4.0,Everything I expected in a movie portraying this literary gem. Ready for part 2.,,False,False,False,False,4.0,"Oct 31, 2021",,,Flixster,d8d6c7f9-5b06-468d-a3f3-e5d0504ad96e,
1.5,"This film is one of the most confusing, monotone, boring films I believe I will ever watch in my life. 90% of the entire showing is just desert shots with Taliban music over it. I was surprised to see there were multiple songs used in this film. Zendaya does her shit acting once again. The ""voice"" as they call it is unexplained and therefore makes zero sense. They use old weapons even though it's 2050 or something. Just a straight up boring and poorly executed film, please don't bring us a sequel.",J R,False,False,False,True,1.5,"Oct 31, 2021",J R,/user/id/979162799,RT,979162799,
4.0,"I liked the setting, I liked the pace, I liked the scenery, I liked the acting. Just a solid watch overall. Bring on Part 2!",Wouter H,False,False,False,False,4.0,"Oct 31, 2021",Wouter H,/user/id/977213832,RT,977213832,
0.5,Movie is confusing and strung along plot. Overall waste of a high budgeted movie.,Luis R,True,False,False,False,0.5,"Oct 31, 2021",Luis R,,Fandango,E8C6AC09-FF78-4E3F-9A3C-0E6067485051,
4.5,"If you haven't read Frank Herbert's 1965 cult novel or know about David Lynch's messy movie adaptation in 1984, you might wonder what's the fuss about when watching Denis Villeneuve's 2021 version which makes it look so simple and effortless. Much of that is down to an elegant and coherent screenplay which manages to update and streamline the sometimes antiquated and immensely dense plot of the source material into something more palatable and uncluttered. Set in a futuristic-feudal world where a Machiavellian plot against the noble House of Atreides plays out on the brutally arid planet of Arrakis where a valuable substance nicknamed 'Spice' is mined, this sci-fi soap opera can feel familiar but that's only because it has been borrowed by so many others since then. Villeneuve's film defines the word spectacle with its majestic and sweeping cinematography, wisely shot on location, and awe-inspiring special effects which allow Herbert's imagination to come alive on screen. Hans Zimmer's Arabian-tinged score which creates an immersive other-worldly aural experience and the film's stunning production and costume designs further invoke and accentuate the Islamic culture and the Middle Eastern allegory that permeate throughout Herbert's book. Amongst a huge ensemble of mostly MCU/DC movies alumnus led by Timothee Chalamet, it's Rebecca Ferguson's and Oscar Issac's layered performances as the Duke and his concubine that stand out most for me. Astutely splitting the novel into two films, this first part has a lot of world-building and exposition to get through, the fact that Villeneuve manages to do that with such grace and style, all the while keeping its pacing tight and its momentum going so well that the film's 2h35m duration literally flew by, demonstrate unequivocally what an astounding achievement this is. Part Two cannot come soon enough, as far as I'm concerned.",Alan W,False,False,False,False,4.5,"Oct 31, 2021",Alan W,/user/id/Facebook_576243720,RT,Facebook_576243720,
5.0,"Rarely has a book adaptation been so brilliantly and spectacularly made the transition to the big screen, a must-see.",Edward V,False,False,False,False,5.0,"Oct 31, 2021",Edward V,/user/id/851164970,RT,851164970,https://graph.facebook.com/v3.3/1098047192/picture
5.0,"I can honeslty say its been a while since ive gone to the Cinema, and seen such a fantastic masterpiece of Science fiction.
Frank Herbert would be proud kowing his far superior Science fitcion noval has been revitalized.",Lloyd C,False,False,False,False,5.0,"Oct 31, 2021",Lloyd C,/user/id/978912577,RT,978912577,https://graph.facebook.com/v3.3/10152098747688732/picture
5.0,"One of the most immersive experiences I've ever had in a cinema and everything a post ‘Game Of Thrones' audience should hope to see. Much like the Frank Herbert novel, the world of ‘Dune' is easy to admire and hard to love; it undoubtedly lacks the warmth and wit of Tolkien's Middle-Earth. And like LOTR, ‘Dune' should and will be held up as a benchmark for the genre going forward.",Anthony20 W,False,False,False,False,5.0,"Oct 31, 2021",Anthony20 W,/user/id/976887496,RT,976887496,
4.5,"Loved this movie, the actors performances were captivating and the story kept me glued to my seat.",Jennifer G,True,False,False,False,4.5,"Oct 31, 2021",Jennifer G,,Fandango,6171f7ff-0b2b-4759-97c2-6aa23598b3a9,
4.0,"Well done, hope they stay consistent.",D Ave,True,False,False,False,4.0,"Oct 31, 2021",D Ave,,Fandango,24B35D66-1832-4BF2-B761-D130CE122F76,
5.0,"I didn't love all the casting, but the added parts from the book made up for it and then some.",Bernie D,True,False,False,False,5.0,"Oct 31, 2021",Bernie D,,Fandango,92C8BC8C-C3C1-4BF2-A309-AA5BC15F7C77,
4.5,"Stunning naturalistic take. The Dune universe is complex and multi-layered, and other interpretations have struggled with trying to explain everything.  The choice here to explain nothing (except where absolutely needed) and simply let the story flow was inspired. 

What weakness there are really stem from the source material.  It feels like a prelude to much larger story, which is what it is. That becomes a challenge in a two part film.  It is one episode told over two films that is itself a a jumping off point to even larger mythology.  You are welded mostly to Pauls POV and thus intriguing threads and side characters are not explored beyond what is minimally needed to advance the plot.  It is the.age old challenge of focusing on plot vs.character development. You could adapt this as a ten hour series and lose no details, but you would sacrifice the grandeur and scale of a theatrical release that delivers maximum impact.  

It clocks in at 2 hours and 45 minutes already, choices have to be made, and they go with keeping the focus on the main protagonist.  If part two maintains the quality of part one I think history will judge this the right choice.",Steven W,False,False,False,False,4.5,"Oct 31, 2021",Steven W,/user/id/910011087,RT,910011087,https://graph.facebook.com/v3.3/1443789863/picture
3.5,"realy nice music and the story allmost follows the books but some parts in books who is only 1page is 30min in the film and other parts in books are to short in the movie that i think need more time,
cant wait for next part. and the part after that if they keep up .",mikael l,False,False,False,False,3.5,"Oct 31, 2021",mikael l,/user/id/979211886,RT,979211886,
5.0,amazing! better than I expected.,Noetic Etneciv,True,False,False,False,5.0,"Oct 31, 2021",Noetic Etneciv,,Fandango,8CB22802-B222-45BF-89EF-282D463F4DF8,
3.0,"First off- the audio producer needs to be fired.  The music was obnoxious and ruined half of the good scenes.  They should have just used Grimes' 'Geidi Primes' album, would have worked much better and most of the work would already be done.  The usage of the 'the voice' was done in an excessively intense audio distortion. 

  I'm a big fan of the books and even Lynch's film.... So I had high hopes for this, especially when I heard they were going to put it in 2 parts.  I figured that meant they weren't going to skimp on painting Frank Herbert's brilliant vision... But they did. Baron Harkonnen lacks all of his dialogue that paints the picture of a cold yet wise and calculating villiain with a different view of the world from the protagonist.  They completely left out Feyd Rautha - the heir to the throne who is supposed to be the one Paul (the protagonist) fights in a duel to the death in the end of the book. 
They did such a poor job of illustrating who the enemy is that they just come off as generic spooky evil people. 

The acting was good enough. Although Lady Jessica is supposed to be enrapturingly beautiful and Rebecca Ferguson is not ugly by any means, but not really Jessica material... The fight scenes were choreographed well.  

The movie ending is pretty terrible. ((No real spoilers here))  It's very abrupt and is quite the anti-climax... Not to mention all the Fremen walking on the surface during the day without their stillsuit masks on.  Fremen heavily look down on people with poor water discipline.  And that would be kinda acceptable; if it weren't for the fact that it starts blasting the psychotic wails of an anguished woman in an over-produced fake hollywood audio quality.  CUT SCENE. THE END",Matthew T,False,False,False,False,3.0,"Oct 31, 2021",Matthew T,/user/id/955874925,RT,955874925,https://graph.facebook.com/v3.3/1270000899/picture
5.0,I did enjoy watching Dune did not understand every Scene all in all it was a very good science-fiction film a modern one compared to the 80s Dune I really enjoyed it was very relaxing in the seats that goal like recliners thank you very much cant wait for part two hope its not a whole year in the making,JoAnn,True,False,False,False,5.0,"Oct 31, 2021",JoAnn,,Fandango,42010261-4d7e-4be2-be43-a302d8a4f580,
5.0,"Ambitious, beautiful to watch (especially in IMAX), sound design and score are otherworldly. One of the best sci-fi movies in recent years.",Tihomir M,False,False,False,False,5.0,"Oct 31, 2021",Tihomir M,/user/id/979312916,RT,979312916,
5.0,"I consider myself a Dune super-fan, so I am somewhat biased. 

This is an incredibly difficult book to adapt for the screen, but they did a fantastic job. I read the first book again last week to prepare for this movie and found it to track the book very closely. They had to gloss over some stuff and omit a couple of scenes from the book -- such as the dinner scene at Leto's house on Arakis -- but the acting is terrific and the shots themselves are absolutely fantastic. I was plesently surprised to find that Denis Villeneuve did not rely on a lot of VFX/CGI to carry this film. Beautiful sets and costumes instead.",michael m,False,False,False,False,5.0,"Oct 31, 2021",michael m,/user/id/978113287,RT,978113287,
5.0,"I grew up reading Dune around the time of the SyFy miniseries, which I adored.  So this movie had a lot to live up to in my eyes.  And largely, it did.  The visuals are amazing, the music is really good, and most of the plot is rather faithful.  I do wish they'd kept in more of the Islamic influences, though.  On the universe and especially the Fremen.  They seem to have scrubbed a lot of it and gone with more generic stuff.  I mean, sure, ""jihad"", I get removing that given the audience and the association America has with the term, but there's a lot more that feels removed/sanded down, that didn't need to be.  If almost feels like they kept it out for fear of offending by including it.

But other than that, excellent casting, great acting, and overall a very good movie.  Can't wait for the next (and hopefully a third).",Nate G,False,False,False,False,5.0,"Oct 31, 2021",Nate G,/user/id/978318159,RT,978318159,
3.5,The actions scenes were amazing. I just feel it could have moved along a little faster,First L,True,False,False,False,3.5,"Oct 31, 2021",First L,,Fandango,274E4038-3D78-4B21-925F-3F0566F92C99,
1.0,I cannot understand why this movie is still rated that high. It is boring. It is too long for the part of the story It tells. It ends in the middle of the story. It left me very disappointed. I give it a star for the score and some of the special effects.,Sundance K,False,False,False,False,1.0,"Oct 31, 2021",Sundance K,/user/id/975851069,RT,975851069,
5.0,"Absolutely stunning, a visual masterpiece and a fantastic cast. Can't wait for part 2 !",Christian M,False,False,False,False,5.0,"Oct 31, 2021",Christian M,/user/id/978312709,RT,978312709,
5.0,"Epic recreation of a world imagined in my youth. So often movies that depict a favorite book are disappointing. This was beautifully crafted and told, and more than satisfied. Saw with my sons and grandson. We all wanted part 2 asap. Very glad we saw on imax. Ill also be watching on HBO Max.",Richard C,True,False,False,False,5.0,"Oct 31, 2021",Richard C,,Fandango,c87daa86-a190-405c-a6bb-2157b4cf4c74,
5.0,great job of following the book. great movie!,Kat N,True,False,False,False,5.0,"Oct 31, 2021",Kat N,,Fandango,0669B60A-3662-4139-AE2B-307705754A96,
5.0,Excelente Producción Espero la Continuación,Adrian E,False,False,False,False,5.0,"Oct 31, 2021",Adrian E,/user/id/979313942,RT,979313942,https://graph.facebook.com/v3.3/10159485277417236/picture
5.0,Loved it! Glad we saw it on the big screen.,CHRISTI C,True,False,False,False,5.0,"Oct 31, 2021",CHRISTI C,,Fandango,b30e23f6-eb4c-4085-ba81-14f9f21dc4e1,
5.0,great movie. we didn't read the book but still caught onto the story. looking forward to the additional parts!,Mark B,True,False,False,False,5.0,"Oct 31, 2021",Mark B,,Fandango,3793DD77-573B-42BD-A897-4DADB42C4187,
5.0,Great! Go see it in the theatre. It’s worth it!,,False,False,False,False,5.0,"Oct 31, 2021",,,Flixster,a287648f-16d6-4fe2-9ac6-29094330a6f8,
5.0,"okay so here is the dealio,

This movie is very slow but does pick up after a bit. I'm not into slow movies, so that part wasn't my cup of tea, but the reason I'm giving this 5 stars is because even though the movie was slow, the graphics were amazing, and my boyfriend (who had read the dune book and an adorkable nerd) absolutely loved it.

He told me that it really went off of the books, and they did a really amazing job on the movie. I've never read the books so I'm going to trust him on this one.

oh uh word of warning though,
don't expect everything from the trailers to be in the movie.",Samantha,True,False,False,False,5.0,"Oct 31, 2021",Samantha,,Fandango,1B980FB7-1402-4075-B7E2-2B6A11D689DA,
4.0,"The movie was absolutely amazing. The action sequences, the characters, all great. My only complaints are I wish we had more time with the Atreides before everything went down. Something about that whole scene just didn't feel right to me. Everything else was great though, spectacular film.",klgw99,True,False,False,False,4.0,"Oct 31, 2021",klgw99,,Fandango,9D4B1309-EDB3-485C-8D19-D94426BDC0F8,
5.0,The trailers and reviews don't really do this justice. This is worth enduring the annoyances of visiting a theater in the modern area to see this on a big screen and hear this with big speakers.,Ross,True,False,False,False,5.0,"Oct 31, 2021",Ross,,Fandango,2465A429-90A9-489A-A808-A7AE76723D3E,
5.0,"Literally this movie series has infinite potential. World class book writing with amazing music, acting and most importantly a director with a vision for the future. This will be the next trilogy to stand the test of time.",James Goar,True,False,False,False,5.0,"Oct 31, 2021",James Goar,,Fandango,10D2BE6C-45BB-46BA-9460-751CFB1CCF1F,
4.0,I liked the sound the plot build and can’t wait for part two,Jon,True,False,False,False,4.0,"Oct 31, 2021",Jon,,Fandango,2E10F7F9-056F-4B47-9131-A8C30B65CAA8,
2.5,"The best I can say about it is the visuals are beautiful, the sound/music was powerful and Omni present. the story... not so much, unless you know the book or the long cut of the 1984 movie you will not understand much in this movie. And since this is a well known book and movie spoilers are not really a problem. In fact the woman who had the seat next to had her friend that was sitting behind her, come forward about half way tell her she doesn't understand this at all and wanted to leave, they both left. I have never seen anyone leave a theater before. The actors in the 1984 had presence and you understood who they were and why the were there, part of that was the narration and part of it was in movie explanation. These actors except for the Baron and the Beast really lacked any presence, the actress who was Jessica seemed so weak while the mother superior was interviewing Paul I absolutely did not believe that she could stop anyone from coming into save him from the box. There are several story continuity issues that just make you keep asking what happened to this item or that item that they were given and now need. Normally I stay to watch the credits to enjoy the music and to honor the work of the cast and crew, I just couldn't stand listening to it without the movie itself so I left before the credits finished and saw that I was the last to leave. at least the theater was mostly sold out.",,False,False,False,False,2.5,"Oct 31, 2021",,,Flixster,339f8683-8d47-4d3b-8053-5073b8a1ebab,
4.5,"Although only part 1, Dune held to the book's original storyline.  A little more development of some of the earlier characters in House Atreides, but overall very good.",David,True,False,False,False,4.5,"Oct 31, 2021",David,,Fandango,f8aad981-0767-4986-93c1-9ed0c065931c,
5.0,"I have read the book so my experience may be different than others. I thought the movie was beautiful to look at and visually visually amazing. The story stayed true to the book more so than the previous efforts that have been done.   The choice of actors was outstanding.  I partucularly enjoyed Jason Mamoa as Duncan Idaho and Stellan Skarsgard as the Baron.  But Timothee Chalomet and Josh Brolin were brilliant also.  This version of Dune is on par with Star Wars, great SciFi story driven by interesting characters.",Brett,True,False,False,False,5.0,"Oct 31, 2021",Brett,,Fandango,39FF8853-A544-4422-8D20-E09C4266B4FE,
0.5,"Genuinely terrible. Confusing, boring, underdeveloped. Last time I wanted to walk out of the theater because of how bad the movie is was Birds of Prey.",Arman B,True,False,False,False,0.5,"Oct 31, 2021",Arman B,,Fandango,A7A8D2DD-4F62-449B-A62F-0DA2829336E4,
5.0,I didnt read the books but my husband did. We both thought is was awsome!,Ashley,True,False,False,False,5.0,"Oct 31, 2021",Ashley,,Fandango,30a7aefb-c1ee-45b5-8e89-6bea86882d9b,
2.0,Too long and confusing,V,True,False,False,False,2.0,"Oct 31, 2021",V,,Fandango,0A228791-0AD3-44D4-8A3C-2847DE9BFF3D,
3.5,"Dune is a very difficult story to put in film. If you know the story, this is a fantastic cinematic depiction. If you don't know the story, the film will likely not move you.",John S,True,False,False,False,3.5,"Oct 31, 2021",John S,,Fandango,002E9727-C7E6-4708-AEFD-7F92E356006A,
5.0,Remake was well done. Cant wait for the next part.,N/a,True,False,False,False,5.0,"Oct 31, 2021",N/a,,Fandango,f248588c-7016-43ef-92c6-04bccc41e06d,
1.0,Worst movie ever !!!!,Paul,True,False,False,False,1.0,"Oct 31, 2021",Paul,,Fandango,FB110A2E-B19A-42AF-81DF-FADB7DBCCE1A,
